train_loss,train_acc,train_f1,valid_loss,valid_acc,valid_f1
0.5533560315767924,0.9030009905497233,0.0,0.5006652673085531,0.902929941813151,0.0
0.41162891934315365,0.9030009905497233,0.0,0.3439633349577586,0.902929941813151,0.0
0.29724857956171036,0.9030009905497233,0.0,0.25668322046597797,0.902929941813151,0.0
0.22858326633771262,0.9030009905497233,0.0,0.20609937608242035,0.902929941813151,0.0
0.19907389705379805,0.9030009905497233,0.0,0.18815310299396515,0.902929941813151,0.0
0.1809456186989943,0.9030009905497233,0.0,0.17217891414960226,0.902929941813151,0.0
0.16900609309474626,0.9030009905497233,0.0,0.16351929306983948,0.9029312133789062,2.5507601094432175e-05
0.15970046942432722,0.9156344731648763,0.3813884702564489,0.15263369182745615,0.9252522786458334,0.6122239232063293
0.15394062424699465,0.9240835507710775,0.5973227769136429,0.15127147734165192,0.9262587229410807,0.5743018786112467
0.15108386675516763,0.9261701901753744,0.6130774468183517,0.14545090993245444,0.9300969441731771,0.6532240311304728
0.1476195491850376,0.9295326868693033,0.6287497331698736,0.14423483610153198,0.9327570597330729,0.6187861164410909
0.14654105280836424,0.9312779108683268,0.6328011254469553,0.1424381583929062,0.9330921173095703,0.675530195236206
0.14448135842879614,0.9321351051330566,0.6444283823172251,0.1402049958705902,0.9348799387613932,0.6768176754315695
0.1427014929552873,0.9333421389261881,0.6464681228001913,0.13747643927733103,0.9369551340738932,0.6718090971310934
0.14015494783719382,0.9349799156188965,0.6501159071922302,0.13818817337354025,0.9374262491861979,0.6521144509315491
0.13882253194848695,0.9358240763346354,0.6528547555208206,0.13473136723041534,0.9386234283447266,0.6720525821050009
0.13698267315824827,0.9369645118713379,0.6573169032732645,0.13438785572846731,0.9395942687988281,0.6610917846361796
0.13772557054956755,0.936715284983317,0.6560449848572413,0.13289263347784677,0.9400323232014974,0.6890169779459635
0.1356882837911447,0.9378110567728678,0.6607898076375326,0.13157126804192862,0.9406121571858724,0.6907708446184794
0.1343039683997631,0.9387489954630533,0.6652339200178782,0.13023089369138083,0.9415200551350912,0.6921032865842184
0.133037398258845,0.9395661354064941,0.6698630799849828,0.12958447138468424,0.9422397613525391,0.685655395189921
0.13157066889107227,0.9404606819152832,0.6743331402540207,0.12953129907449087,0.9427566528320312,0.6813620924949646
0.13076679346462092,0.941028912862142,0.678175022204717,0.12812892099221548,0.9435405731201172,0.6838760773340861
0.13006919311980406,0.9415168762207031,0.680290604631106,0.1286472280820211,0.9436353047688802,0.6756495634714762
0.12943297872940698,0.9420061111450195,0.6828556011120478,0.12643134345610937,0.9443836212158203,0.6918423374493917
0.12829678816099963,0.9426455497741699,0.6859523355960846,0.1270697812239329,0.9446086883544922,0.683009127775828
0.1287348127613465,0.9424376487731934,0.6858395288387934,0.1255367323756218,0.9452724456787109,0.6909507314364115
0.1267035510390997,0.9437006314595541,0.6904997477928797,0.12484265615542729,0.9456844329833984,0.694589376449585
0.12768223695456982,0.943049430847168,0.6890829155842463,0.12604992588361105,0.9453608194986979,0.6819937427838644
0.12579073322316012,0.944237232208252,0.6926659295956293,0.12398005028565724,0.9460786183675131,0.6998883684476217
0.12628153587381044,0.9437554677327474,0.6931519856055578,0.1238032802939415,0.9463850657145182,0.6933244864145914
0.12449789730211099,0.9449655214945475,0.6965816169977188,0.12286248803138733,0.9468205769856771,0.7043240269025167
0.12607772648334503,0.9439045588175455,0.6942566881577173,0.12349351247151692,0.9466946919759115,0.6961860259373983
0.12427568063139915,0.9451395670572916,0.6969892332951227,0.12384136269489925,0.9466336568196615,0.6968527833620707
0.12362794578075409,0.9453341166178385,0.700637290875117,0.12074148158232371,0.9480806986490885,0.7136510411898295
0.12306893927355607,0.9455925623575846,0.701145718495051,0.12321490049362183,0.9472516377766927,0.6937670707702637
0.12379465376337369,0.9452565511067709,0.7006042003631592,0.12022791306177776,0.9481741587320963,0.7202369769414266
