train_loss,train_acc,train_f1,valid_loss,valid_acc,valid_f1
0.7507625545064608,0.19531647364298502,0.3265609381099542,0.7273097236951193,0.19240887959798178,0.32212571799755096
0.6974520112077395,0.4461493492126465,0.1476249914461126,0.6581472953160604,0.7846597035725912,0.0152859752997756
0.603593905766805,0.7948846817016602,0.0035921944374119144,0.5393915971120199,0.8074080149332682,0.0
0.5413379222154617,0.8045589129130045,0.0,0.5307600299517313,0.8074690500895182,0.0
0.5277992598712444,0.8045639991760254,0.0,0.5163567860921224,0.8075300852457682,0.0
0.5102682734529177,0.8046642939249674,0.0,0.4913356949885686,0.8075911204020182,0.0
0.4728639982640743,0.804683526357015,0.0,0.4422369400660197,0.8075911204020182,0.0
0.42372627680500347,0.804683526357015,0.0,0.40018072724342346,0.8075911204020182,0.0
0.38375188286105794,0.8047246932983398,0.0005907889265775642,0.3626918097337087,0.8076763153076172,0.0036597379948943853
0.35204946746428806,0.8077495892842611,0.10676698096115918,0.3309994737307231,0.8296260833740234,0.36522742609182995
0.3227432779967785,0.833036740620931,0.45607423409819603,0.3092767149209976,0.8587074279785156,0.6276189486185709
0.3100157404939334,0.8499954541524252,0.6000964691241583,0.2996564358472824,0.8641153971354166,0.651620070139567
0.304499634852012,0.8543574015299479,0.6203768948713938,0.29527484873930615,0.8663196563720703,0.6615919272104899
0.3008027859032154,0.8570804595947266,0.6294691935181618,0.2910856107870738,0.8686428070068359,0.6696367065111796
0.2966525082786878,0.8603545824686686,0.6377020254731178,0.28500381112098694,0.8730150858561198,0.6769264539082845
