train_loss,train_acc,train_f1,valid_loss,valid_acc,valid_f1
0.6643523176511129,0.7795837720235189,0.0,0.6437844634056091,0.7835089365641276,0.0
0.6135785430669785,0.7795837720235189,0.0,0.5661047697067261,0.7835089365641276,0.0
0.567113533616066,0.7795837720235189,0.0,0.5559303164482117,0.7835089365641276,0.0
0.5544114758570989,0.7795837720235189,0.0,0.54202667872111,0.7835089365641276,0.0
0.5365615288416544,0.7795837720235189,0.0,0.517238994439443,0.7835089365641276,0.0
0.4955974146723747,0.7795837720235189,0.0,0.44133275747299194,0.7835089365641276,0.0
0.4013337641954422,0.7795837720235189,0.0,0.36782120664914447,0.7835089365641276,0.0
0.3613096550107002,0.7838134765625,0.09187115671496333,0.35110093156496686,0.8127835591634115,0.3688107430934906
0.345810629427433,0.8157000541687012,0.4949849496285121,0.3274521629015605,0.8385938008626302,0.61075359582901
0.33089102804660797,0.8408241271972656,0.6253851999839147,0.3138858775297801,0.863854726155599,0.6875768303871155
0.3127630154291789,0.8627948760986328,0.666567012667656,0.2985675434271495,0.8680941263834635,0.701806922753652
0.3028347094853719,0.8648422559102377,0.6812245746453603,0.2913733919461568,0.8689479827880859,0.7089716593424479
0.2962499310572942,0.8672199249267578,0.6842823127905527,0.2800924281279246,0.8773543039957682,0.6965717673301697
0.291144959628582,0.8693456649780273,0.6874726812044779,0.27711617946624756,0.8781445821126302,0.7085996468861898
0.2877817551294963,0.8708914120992025,0.6911664456129074,0.27453750371932983,0.8795235951741537,0.709118644396464
0.28506752103567123,0.8721127510070801,0.6932527174552282,0.2739112873872121,0.8792381286621094,0.7176910241444906
0.2836647853255272,0.8727744420369467,0.69489486515522,0.272660752137502,0.8799298604329427,0.7203271389007568
0.2813942680756251,0.8738770484924316,0.6974021146694819,0.2706332902113597,0.8810017903645834,0.7208765943845113
0.2802394951383273,0.8744109471638998,0.6980099727710088,0.2686039209365845,0.8823464711507162,0.7215214570363363
0.2793482889731725,0.8748300870259603,0.6982418845097224,0.2688460648059845,0.8819694519042969,0.7261775930722555
0.2773907904823621,0.8757821718851725,0.7014624029397964,0.26559685667355853,0.8842271169026693,0.7210686206817627
0.27738173802693683,0.8757290840148926,0.6995086471239725,0.2663089334964752,0.8834934234619141,0.7288317680358887
0.27512184033791226,0.8769496281941732,0.7041442543268204,0.2640427152315776,0.8849391937255859,0.7256428599357605
0.27396739770968753,0.8773632049560547,0.7039135148127874,0.26207516590754193,0.8860149383544922,0.7284178733825684
0.27359137187401456,0.8776721954345703,0.7039313415686289,0.2641352415084839,0.8845717112223307,0.7341511845588684
0.2714184919993083,0.8787163098653158,0.7084137797355652,0.2606326639652252,0.8871587117513021,0.7257012327512106
0.2716158951322238,0.8786206245422363,0.7059659908215205,0.2605804850657781,0.8866793314615885,0.7353755434354147
0.26914162188768387,0.8798624674479166,0.7099876155455908,0.25889821847279865,0.8878485361735026,0.7341562708218893
0.2697551945845286,0.8796483675638834,0.7089200466871262,0.25836266577243805,0.8881371815999349,0.7371213833491007
0.2670826042691867,0.8809076944986979,0.7121753791968027,0.25677340229352313,0.8890978495279948,0.7365468343098959
0.2677132735649745,0.880726178487142,0.7113500088453293,0.25631122787793476,0.8892237345377604,0.7396437923113505
0.26500651737054187,0.8820082346598307,0.7145877828200659,0.2555772066116333,0.8895142873128256,0.7403948903083801
0.26494091749191284,0.8821922938028971,0.7154712031284968,0.2536776711543401,0.8914044698079427,0.7339633107185364
0.2644232511520386,0.882435162862142,0.7141786416371664,0.25634180506070453,0.8887723286946615,0.7452937364578247
0.26165225605169934,0.8839327494303385,0.7206050902605057,0.2532907823721568,0.8916511535644531,0.7307367126146952
0.2646248588959376,0.8823649088541666,0.7133261760075887,0.25660037994384766,0.8884957631429037,0.7474368413289388
0.26086631417274475,0.88437287012736,0.7209060341119766,0.2543017466862996,0.8899122873942057,0.7473718325297037
0.25897176936268806,0.8852712313334147,0.7232020795345306,0.2500543196996053,0.8931706746419271,0.7306749820709229
0.26132118826111156,0.8840986887613932,0.7176338036855062,0.24865193665027618,0.8937594095865885,0.7441759506861368
0.25982511167724925,0.884950319925944,0.7212148706118265,0.24925732612609863,0.8933677673339844,0.7455661296844482
0.2590312709410985,0.8852038383483887,0.7224508772293726,0.2469371755917867,0.8946978251139323,0.7392016847928365
0.25715289761622745,0.8861986796061198,0.7249744981527328,0.24828648567199707,0.8942508697509766,0.731393833955129
0.2561451892058055,0.8867441813151041,0.7253611634174982,0.2465238869190216,0.8950417836507162,0.7348957657814026
0.25516803686817485,0.8872709274291992,0.7266693562269211,0.24559219181537628,0.8954353332519531,0.7384319106737772
0.2542639908691247,0.8877387046813965,0.7279076327880224,0.24460124472777048,0.8959210713704427,0.7387298941612244
0.25297678261995316,0.8884169260660807,0.7297424226999283,0.24372746050357819,0.8963362375895182,0.7401012380917867
0.25227511798342067,0.888792355855306,0.7305087695519129,0.2426624596118927,0.8968296051025391,0.7415825923283895
0.2511535473167896,0.8893475532531738,0.7320938309033712,0.24219024181365967,0.8970699310302734,0.7420401175816854
0.2502940235038598,0.8898188273111979,0.7331109841664633,0.24121122558911642,0.8974831899007162,0.7424001495043436
0.24905765429139137,0.8904275894165039,0.7348116785287857,0.2401526470979055,0.8979460398356119,0.7445899248123169
