train_loss,train_acc,train_f1,valid_loss,valid_acc,valid_f1
0.44198697805404663,0.9030009905497233,0.0,0.2872420847415924,0.902929941813151,0.0
0.23043526709079742,0.9030009905497233,0.0,0.18839663763840994,0.902929941813151,0.0
0.18091790253917375,0.9030009905497233,0.0,0.17494086921215057,0.902929941813151,0.0
0.16822510461012521,0.9046456019083658,0.05083344663580647,0.16161411503950754,0.9184850056966146,0.5027059117952982
0.15686111897230148,0.9210224151611328,0.5985214412212372,0.14988851050535837,0.9276561737060547,0.6538781722386678
0.15058020874857903,0.926029364267985,0.620922381679217,0.1510296662648519,0.9256738026936849,0.6683939496676127
0.14870023727416992,0.9270135561625162,0.6299048463503519,0.14322064320246378,0.9313259124755859,0.6614783803621928
0.14857305710514387,0.928250789642334,0.6304845263560613,0.14777031044165292,0.9343973795572916,0.6204798221588135
0.14694039647777876,0.9307575225830078,0.6194395075241724,0.14208806057771048,0.932837168375651,0.6590997378031412
0.14366775254408518,0.9321654637654623,0.6234540243943533,0.14124704400698343,0.9347031911214193,0.6136155525843302
0.1412896178662777,0.9337366422017416,0.6321226159731547,0.13723877569039664,0.9368120829264323,0.6514632304509481
0.14088529969255129,0.9341545104980469,0.6417377094427744,0.1379725138346354,0.9374542236328125,0.6379447182019552
0.1393984593451023,0.935232957204183,0.6426327476898829,0.1357301870981852,0.9379024505615234,0.6540619333585104
0.1392270103096962,0.9353202184041342,0.6487068186203638,0.13597352306048074,0.9386857350667318,0.6424118479092916
0.13777214661240578,0.936224619547526,0.6459219406048456,0.13454380631446838,0.9387098948160807,0.6505070328712463
0.13722792764504751,0.9367364247639974,0.6549251675605774,0.13353037337462106,0.9400800069173177,0.6561953028043112
0.1361919827759266,0.9374200503031412,0.6552874892950058,0.1327101786931356,0.9405937194824219,0.6668422420819601
0.13539660722017288,0.9379722277323405,0.6607979287703832,0.1324089765548706,0.9407723744710287,0.661528209845225
0.13495026777187982,0.9383304913838705,0.6625789999961853,0.13147779802481332,0.9412612915039062,0.6695535778999329
0.1341345322628816,0.938899834950765,0.6645484864711761,0.13146468500296274,0.9416688283284506,0.6659411787986755
0.13362502430876097,0.939232349395752,0.666777178645134,0.13119885325431824,0.9419358571370443,0.6627752979596456
0.1329527838776509,0.9396317799886068,0.6697974602381388,0.1296888291835785,0.9425093332926432,0.6801191568374634
0.13235652074217796,0.9400830268859863,0.6708522091309229,0.12993791699409485,0.9419809977213541,0.6914246082305908
0.13263252067069212,0.9396864573160807,0.6682317902644476,0.12891929348309836,0.9431858062744141,0.6754132906595866
0.13161838923891386,0.9402861595153809,0.6759379357099533,0.128647580742836,0.9430052439371744,0.6879075368245443
0.13120146468281746,0.9407773017883301,0.674247627456983,0.12834831575552622,0.9434553782145182,0.6846299767494202
0.13054469041526318,0.9410327275594076,0.6774358749389648,0.12838626901308695,0.9436677296956381,0.6706485748291016
0.12981242376069227,0.9414749145507812,0.6801591863234838,0.1272410253683726,0.9441248575846354,0.6866586804389954
0.12967505492269993,0.9417058626810709,0.6792304913202921,0.12723573048909506,0.9439748128255209,0.6929540832837423
0.12978633927802244,0.9413042068481445,0.6782309909661611,0.12670157849788666,0.9445947011311849,0.6772980690002441
0.12992587313055992,0.9412395159403483,0.6796780973672867,0.1267696296175321,0.9438629150390625,0.7016330361366272
0.12939770023028055,0.9415090878804525,0.6769181986649832,0.12596888343493143,0.9450575510660807,0.6848260958989462
0.12816422246396542,0.9425985018412272,0.684972216685613,0.12668285270531973,0.9444306691487631,0.6885927518208822
0.12893739715218544,0.9416826566060384,0.682296355565389,0.12561599413553873,0.9448394775390625,0.686243494351705
0.12806429900228977,0.9424002965291342,0.682576114932696,0.1281929314136505,0.9440498352050781,0.6745426654815674
0.1274714351942142,0.9428208669026693,0.6851088454325994,0.1235114907224973,0.9462738037109375,0.7039228280385336
0.12690100570519766,0.9429879188537598,0.6895416577657064,0.12548179924488068,0.9455966949462891,0.6854216059048971
0.12619888658324876,0.9436677296956381,0.6892667512098948,0.12400159736474355,0.9460245768229166,0.7013145287831625
0.12547796157499155,0.9439401626586914,0.6923806071281433,0.1226127694050471,0.9470984141031901,0.6970638831456503
0.1259840236355861,0.9434124628702799,0.6923508097728094,0.12328709413607915,0.9468409220377604,0.6959749460220337
0.12488843314349651,0.9443694750467936,0.6911215434471766,0.12312924861907959,0.9463710784912109,0.7098822792371114
0.12490472507973512,0.9442205429077148,0.6950754026571909,0.12304916232824326,0.9467951456705729,0.6886954506238302
0.12290874123573303,0.9454450607299805,0.7002684076627096,0.1201436420281728,0.9482777913411459,0.7142268617947897
0.12454567477107048,0.9443459510803223,0.697017565369606,0.12182289361953735,0.9476369222005209,0.7042700449625651
0.12195420699814956,0.9461072285970052,0.7024480750163397,0.12031797071297963,0.9483210245768229,0.7060962120691935
0.12117101562519868,0.9462517102559408,0.7075587511062622,0.121579905351003,0.9480978647867838,0.6981411774953207
0.12294097368915875,0.9451815287272135,0.7034275333086649,0.1207643374800682,0.9474824269612631,0.7256123622258505
0.12238465622067451,0.9455917676289877,0.6999519815047582,0.12334481875101726,0.9462114969889323,0.698057492574056
