train_loss,train_acc,train_f1,valid_loss,valid_acc,valid_f1
0.6581952522198359,0.776713897784551,0.0,0.6465132633845011,0.7851381699244181,0.0
0.6304382532835007,0.776713897784551,0.0,0.5961922208468119,0.7851381699244181,0.0
0.5728703041871389,0.776713897784551,0.0,0.5469674865404764,0.7851381699244181,0.0
0.5491616378227869,0.776713897784551,0.0,0.5292943120002747,0.7851381699244181,0.0
0.5249783645073572,0.776713897784551,0.0,0.4902684489885966,0.7851381699244181,0.0
0.45988134294748306,0.776713897784551,0.0,0.40079203248023987,0.7851686875025431,0.000297545261370639
0.3925483499964078,0.7845303565263748,0.2839057033076339,0.3665696084499359,0.8028055628140768,0.500965029001236
0.3647598475217819,0.8053326060374578,0.5249120766917864,0.3431239426136017,0.8355520764986674,0.6071347196896871
0.35191066314776737,0.8227926144997278,0.5962668657302856,0.3273860613505046,0.8400178154309591,0.621147076288859
0.3380709265669187,0.8370649566253027,0.627430722117424,0.3110789358615875,0.8614852428436279,0.6094893415768942
0.3179878393809001,0.8582068532705307,0.6467231661081314,0.2993275721867879,0.8655226031939188,0.6409845352172852
0.3088894784450531,0.860405812660853,0.6623698721329371,0.2884904642899831,0.8705218235651652,0.6706613699595133
0.3011087328195572,0.8638384739557902,0.6762614697217941,0.2843906780083974,0.8728434244791666,0.6891574064890543
0.29847122728824615,0.865386962890625,0.6783427099386851,0.28195350368817645,0.8743071556091309,0.6795298457145691
0.29626718411842984,0.866697241862615,0.6823541124661764,0.2794771393140157,0.8759969075520834,0.683027446269989
0.2928959056735039,0.8684884458780289,0.6858943651119868,0.2768021325270335,0.8774301012357076,0.69480299949646
0.29164515684048337,0.8692395289738973,0.6875182340542475,0.27543964982032776,0.878352423508962,0.6914657155672709
0.2902148539821307,0.8699832558631897,0.6901077379782995,0.2744358479976654,0.8789797226587931,0.6890210509300232
0.288365105787913,0.8710570087035497,0.6920256416002909,0.2726733386516571,0.8798488974571228,0.6947000622749329
0.28670503447453183,0.8718880464633306,0.6934710790713629,0.2712622632582982,0.8806977470715841,0.6978402137756348
0.28575605650742847,0.8722918480634689,0.6944941033919653,0.27048944930235547,0.8811758557955424,0.697446326414744
0.2846120595932007,0.8728903283675512,0.6962496439615885,0.26960692306359607,0.8816358844439188,0.6973061958948771
0.28316013018290204,0.8736758728822073,0.6977421889702479,0.268181507786115,0.8824700117111206,0.7013414899508158
0.28193623572587967,0.8742853850126266,0.6990212847789129,0.26707394421100616,0.8831199208895365,0.7039478222529093
0.28105181207259494,0.8747420161962509,0.7003005693356196,0.2662770748138428,0.8835991819699606,0.7047679622968038
0.2800426458319028,0.8752201298872629,0.7017030914624532,0.26550375918547314,0.8841089407602946,0.7052475412686666
0.27877525240182877,0.8759084592262903,0.7031666785478592,0.2642912169297536,0.8848051826159159,0.70799187819163
0.2775808920462926,0.8765126019716263,0.7045480062564214,0.26315445204575855,0.8854517141977946,0.7106396158536276
0.2766941214601199,0.876985897620519,0.7058318903048834,0.26237574219703674,0.8859060804049174,0.7115997870763143
0.27574768910805386,0.877492552002271,0.7071965138117472,0.26161232590675354,0.8863491614659628,0.7119549711545309
0.27465768655141193,0.8780836959679922,0.708546464641889,0.26071960230668384,0.8868204752604166,0.7130474845568339
0.2735405241449674,0.8786587119102478,0.7098146080970764,0.25970517098903656,0.8874025742212931,0.7146774133046468
0.27256916215022403,0.8792227307955424,0.7110955566167831,0.2587759494781494,0.8879473805427551,0.7160608172416687
0.2716992398103078,0.8797138333320618,0.7124033172925314,0.25804503262043,0.8884819944699606,0.7171651124954224
0.27060901125272113,0.8802515665690104,0.713621253768603,0.2573790152867635,0.8890753785769144,0.7179481387138367
0.26941482971111935,0.8808556993802389,0.7149830013513565,0.25636447966098785,0.8896246949831644,0.7195301651954651
0.2683776194850604,0.8814462771018347,0.7163219004869461,0.2554674247900645,0.8901186188062032,0.7209261059761047
0.26758301506439847,0.8818752070267996,0.7174574683109919,0.25495468576749164,0.8903605143229166,0.7211463252703348
0.2665193962554137,0.8825109899044037,0.7190610269705454,0.2542501886685689,0.8907787005106608,0.7217177947362264
0.2652805993954341,0.8831275602181753,0.7204159647226334,0.25312142570813495,0.8914139270782471,0.7235553661982218
0.2642394204934438,0.8837195535500845,0.7217488984266917,0.25231119990348816,0.891693115234375,0.7242453893025717
0.26334666709105176,0.8842030266920725,0.7230627536773682,0.2517360846201579,0.8920559287071228,0.7249626914660136
0.2622425506512324,0.8847758024930954,0.7244785726070404,0.2507818192243576,0.8925261298815409,0.7261729836463928
0.2611290141940117,0.8853790809710821,0.7259482145309448,0.24975503981113434,0.8930087685585022,0.7276794711748759
0.26029442250728607,0.885813112060229,0.7268927494684855,0.2492275983095169,0.8933501243591309,0.7280874252319336
0.25896135717630386,0.8864370336135229,0.7285423924525579,0.24832883973916373,0.8937931855519613,0.7301783561706543
0.25782011076807976,0.8870629171530405,0.7300720512866974,0.24713083108266196,0.8944272398948669,0.7312919696172079
0.25721609219908714,0.887349451581637,0.7311260253190994,0.24724004666010538,0.8945527275403341,0.7307038505872091
0.2559638135135174,0.887957826256752,0.7324327478806177,0.24542771776517233,0.8952783544858297,0.7342040538787842
0.2539987415075302,0.8888600667317709,0.7345326244831085,0.24402185281117758,0.8957722981770834,0.7370921969413757
